symbol,ensembl_id
HSPB9,ENSG00000260325
HSPBAP1,ENSG00000169087
HSPBP1,ENSG00000133265
HSPD1,ENSG00000144381
HSPE1,ENSG00000115541
HSPE1-MOB4,ENSG00000270757
HSPG2,ENSG00000142798
HSPH1,ENSG00000120694
HTATIP2,ENSG00000109854
HTATSF1,ENSG00000102241
HTD2,ENSG00000255154
HTR1A,ENSG00000178394
HTR1B,ENSG00000135312
HTR1D,ENSG00000179546
HTR1E,ENSG00000168830
HTR1F,ENSG00000179097
HTR2A,ENSG00000102468
HTR2A-AS1,ENSG00000224517
HTR2B,ENSG00000135914
HTR2C,ENSG00000147246
HTR3A,ENSG00000166736
HTR3B,ENSG00000149305
HTR3C,ENSG00000178084
HTR3D,ENSG00000186090
HTR3E,ENSG00000186038
HTR3E-AS1,ENSG00000238020
HTR4,ENSG00000164270
HTR5A,ENSG00000157219
HTR5A-AS1,ENSG00000220575
HTR6,ENSG00000158748
HTR7,ENSG00000148680
HTRA1,ENSG00000166033
HTRA2,ENSG00000115317
HTRA3,ENSG00000170801
HTRA4,ENSG00000169495
HTT,ENSG00000197386
HTT-AS,ENSG00000251075
HULC,ENSG00000285219
HUNK,ENSG00000142149
HUNK-AS1,ENSG00000237138
HUS1,ENSG00000136273
HUS1B,ENSG00000188996
HUWE1,ENSG00000086758
HVCN1,ENSG00000122986
HYAL1,ENSG00000114378
HYAL2,ENSG00000068001
HYAL3,ENSG00000186792
HYAL4,ENSG00000106302
HYCC1,ENSG00000122591
HYCC2,ENSG00000155744
HYDIN,ENSG00000157423
HYI,ENSG00000178922
HYI-AS1,ENSG00000229348
HYKK,ENSG00000188266
HYLS1,ENSG00000198331
HYMAI,ENSG00000283122
HYPK,ENSG00000242028
IAH1,ENSG00000134330
IAPP,ENSG00000121351
IARS2,ENSG00000067704
IATPR,ENSG00000233387
IBA57,ENSG00000181873
IBA57-DT,ENSG00000203684
IBSP,ENSG00000029559
ICA1,ENSG00000003147
ICA1-AS1,ENSG00000244239
ICA1L,ENSG00000163596
ICAM1,ENSG00000090339
ICAM2,ENSG00000108622
ICAM3,ENSG00000076662
ICAM4,ENSG00000105371
ICAM4-AS1,ENSG00000267607
ICAM5,ENSG00000105376
ICE1,ENSG00000164151
ICE2,ENSG00000128915
ICMT,ENSG00000116237
ICMT-DT,ENSG00000225077
ICOS,ENSG00000163600
ICOSLG,ENSG00000160223
ID1,ENSG00000125968
ID2,ENSG00000115738
ID2-AS1,ENSG00000235092
ID4,ENSG00000172201
IDE,ENSG00000119912
IDH1,ENSG00000138413
IDH1-AS1,ENSG00000231908
IDH2,ENSG00000182054
IDH2-DT,ENSG00000259685
IDH3A,ENSG00000166411
IDH3B,ENSG00000101365
IDH3B-DT,ENSG00000228293
IDH3G,ENSG00000067829
IDI1,ENSG00000067064
IDI2,ENSG00000148377
IDI2-AS1,ENSG00000232656
IDNK,ENSG00000148057
IDO1,ENSG00000131203
IDO2,ENSG00000188676
IDS,ENSG00000010404
IDUA,ENSG00000127415
IER2,ENSG00000160888
IER3-AS1,ENSG00000272273
IER3IP1,ENSG00000134049
IER5,ENSG00000162783
IER5L,ENSG00000188483
IER5L-AS1,ENSG00000204055
IFFO1,ENSG00000010295
IFFO2,ENSG00000169991
IFI6,ENSG00000126709
IFI16,ENSG00000163565
IFI30,ENSG00000216490
IFI35,ENSG00000068079
IFI44,ENSG00000137965
IFI44L,ENSG00000137959
IFIH1,ENSG00000115267
IFIT1,ENSG00000185745
IFIT1B,ENSG00000204010
IFIT2,ENSG00000119922
IFIT3,ENSG00000119917
IFIT5,ENSG00000152778
IFITM1,ENSG00000185885
IFITM2,ENSG00000185201
IFITM3,ENSG00000142089
IFITM5,ENSG00000206013
IFNA1,ENSG00000197919
IFNA2,ENSG00000188379
IFNA4,ENSG00000236637
IFNA5,ENSG00000147873
IFNA6,ENSG00000120235
IFNA7,ENSG00000214042
IFNA8,ENSG00000120242
IFNA10,ENSG00000186803
IFNA13,ENSG00000233816
IFNA14,ENSG00000228083
IFNA16,ENSG00000147885
IFNA17,ENSG00000234829
IFNA21,ENSG00000137080
IFNAR1,ENSG00000142166
IFNAR2,ENSG00000159110
IFNB1,ENSG00000171855
IFNE,ENSG00000184995
IFNG,ENSG00000111537
IFNG-AS1,ENSG00000255733
IFNGR1,ENSG00000027697
IFNK,ENSG00000147896
IFNLR1,ENSG00000185436
IFNW1,ENSG00000177047
IFRD1,ENSG00000006652
IFRD2,ENSG00000214706
IFT20,ENSG00000109083
IFT22,ENSG00000128581
IFT25,ENSG00000081870
IFT27,ENSG00000100360
IFT43,ENSG00000119650
IFT46,ENSG00000118096
IFT52,ENSG00000101052
IFT56,ENSG00000105948
IFT57,ENSG00000114446
IFT70A,ENSG00000197557
IFT70B,ENSG00000196659
IFT74,ENSG00000096872
IFT74-AS1,ENSG00000234676
IFT80,ENSG00000068885
IFT81,ENSG00000122970
IFT88,ENSG00000032742
IFT122,ENSG00000163913
IFT140,ENSG00000187535
IFT172,ENSG00000138002
IFTAP,ENSG00000166352
IGBP1,ENSG00000089289
IGBP1-AS1,ENSG00000203588
IGBP1-AS2,ENSG00000220925
IGBP1C,ENSG00000266826
IGDCC3,ENSG00000174498
IGDCC4,ENSG00000103742
IGF1,ENSG00000017427
IGF1R,ENSG00000140443
IGF2,ENSG00000167244
IGF2-AS,ENSG00000099869
IGF2BP1,ENSG00000159217
IGF2BP2,ENSG00000073792
IGF2BP2-AS1,ENSG00000163915
IGF2BP3,ENSG00000136231
IGF2R,ENSG00000197081
IGFALS,ENSG00000099769
IGFBP1,ENSG00000146678
IGFBP2,ENSG00000115457
IGFBP3,ENSG00000146674
IGFBP4,ENSG00000141753
IGFBP5,ENSG00000115461
IGFBP6,ENSG00000167779
IGFBP7,ENSG00000163453
IGFBP7-AS1,ENSG00000245067
IGFBPL1,ENSG00000137142
IGFL1,ENSG00000188293
IGFL2,ENSG00000204866
IGFL2-AS1,ENSG00000268621
IGFL3,ENSG00000188624
IGFL4,ENSG00000204869
IGFLR1,ENSG00000126246
IGFN1,ENSG00000163395
IGHA1,ENSG00000211895
IGHA1,ENSG00000282633
IGHA2,ENSG00000276173
IGHA2,ENSG00000211890
IGHD,ENSG00000211898
IGHD,ENSG00000278801
IGHD1-1,ENSG00000282714
IGHD1-1,ENSG00000236170
IGHD1-7,ENSG00000282495
IGHD1-7,ENSG00000237197
IGHD1-14,ENSG00000227108
IGHD1-14,ENSG00000282736
IGHD1-20,ENSG00000237020
IGHD1-20,ENSG00000282592
IGHD1-26,ENSG00000211907
IGHD1-26,ENSG00000282323
IGHD1OR15-1B,ENSG00000270185
IGHD2-2,ENSG00000211931
IGHD2-2,ENSG00000282578
IGHD2-8,ENSG00000211925
IGHD2-8,ENSG00000282132
IGHD2-15,ENSG00000211918
IGHD2-15,ENSG00000282818
IGHD2-21,ENSG00000211912
IGHD2-21,ENSG00000281984
IGHD2OR15-2A,ENSG00000282599
IGHD2OR15-2B,ENSG00000282268
IGHD3-3,ENSG00000211930
IGHD3-3,ENSG00000282754
IGHD3-9,ENSG00000211924
IGHD3-9,ENSG00000281939
IGHD3-10,ENSG00000211923
IGHD3-10,ENSG00000282373
IGHD3-16,ENSG00000211917
IGHD3-16,ENSG00000282232
IGHD3-22,ENSG00000211911
IGHD3-22,ENSG00000282396
IGHD4-4,ENSG00000282227
IGHD4-4,ENSG00000233655
IGHD4-11,ENSG00000281940
IGHD4-11,ENSG00000232543
IGHD4-17,ENSG00000227800
IGHD4-17,ENSG00000282274
IGHD4-23,ENSG00000227196
IGHD4-23,ENSG00000282640
IGHD4OR15-4B,ENSG00000270451
IGHD5-5,ENSG00000211928
IGHD5-5,ENSG00000282769
IGHD5-12,ENSG00000211921
IGHD5-12,ENSG00000282102
IGHD5-18,ENSG00000211915
IGHD5-18,ENSG00000282346
IGHD5-24,ENSG00000211909
IGHD5-24,ENSG00000282674
IGHD5OR15-5A,ENSG00000270961
IGHD5OR15-5B,ENSG00000270824
IGHD6-6,ENSG00000228131
IGHD6-6,ENSG00000282010
IGHD6-13,ENSG00000211920
IGHD6-13,ENSG00000282042
IGHD6-19,ENSG00000211914
IGHD6-19,ENSG00000282487
IGHD6-25,ENSG00000225825
IGHD6-25,ENSG00000282724
IGHD7-27,ENSG00000282455
IGHD7-27,ENSG00000236597
IGHE,ENSG00000276192
IGHE,ENSG00000211891
IGHG1,ENSG00000277633
IGHG1,ENSG00000211896
IGHG2,ENSG00000274497
IGHG2,ENSG00000211893
IGHG3,ENSG00000211897
IGHG3,ENSG00000282184
IGHG4,ENSG00000277016
IGHG4,ENSG00000211892
IGHGP,ENSG00000253755
IGHGP,ENSG00000282094
IGHJ1,ENSG00000211905
IGHJ1,ENSG00000282409
IGHJ2,ENSG00000211904
IGHJ2,ENSG00000282342
IGHJ3,ENSG00000282471
IGHJ3,ENSG00000242887
IGHJ4,ENSG00000282065
IGHJ4,ENSG00000240041
IGHJ5,ENSG00000242472
IGHJ5,ENSG00000282615
IGHJ6,ENSG00000211900
IGHJ6,ENSG00000282797
IGHM,ENSG00000211899
IGHM,ENSG00000282657
IGHMBP2,ENSG00000132740
IGHV1-2,ENSG00000211934
IGHV1-2,ENSG00000282550
IGHV1-3,ENSG00000211935
IGHV1-3,ENSG00000282213
IGHV1-18,ENSG00000211945
IGHV1-18,ENSG00000282716
IGHV1-24,ENSG00000211950
IGHV1-24,ENSG00000282284
IGHV1-45,ENSG00000211961
IGHV1-45,ENSG00000282776
IGHV1-46,ENSG00000211962
IGHV1-46,ENSG00000282131
IGHV1-58,ENSG00000211968
IGHV1-58,ENSG00000282337
IGHV1-69,ENSG00000211973
IGHV1-69,ENSG00000282350
IGHV1-69-2,ENSG00000281990
IGHV1-69-2,ENSG00000275148
IGHV1-69D,ENSG00000280411
IGHV1-69D,ENSG00000282399
IGHV1OR15-1,ENSG00000270505
IGHV1OR15-9,ENSG00000188403
IGHV1OR21-1,ENSG00000277282
IGHV2-5,ENSG00000277318
IGHV2-5,ENSG00000211937
IGHV2-26,ENSG00000211951
IGHV2-26,ENSG00000282344
IGHV2-70,ENSG00000274576
IGHV2-70,ENSG00000282453
IGHV2-70D,ENSG00000211974
IGHV2-70D,ENSG00000282482
IGHV2OR16-5,ENSG00000259303
IGHV3-7,ENSG00000211938
IGHV3-7,ENSG00000282211
IGHV3-11,ENSG00000211941
IGHV3-11,ENSG00000282322
IGHV3-13,ENSG00000211942
IGHV3-13,ENSG00000282286
IGHV3-15,ENSG00000211943
IGHV3-15,ENSG00000282290
IGHV3-16,ENSG00000211944
IGHV3-16,ENSG00000282653
IGHV3-20,ENSG00000211946
IGHV3-20,ENSG00000282476
IGHV3-21,ENSG00000211947
IGHV3-21,ENSG00000282281
IGHV3-23,ENSG00000211949
IGHV3-23,ENSG00000281962
IGHV3-30,ENSG00000270550
IGHV3-30,ENSG00000282777
IGHV3-33,ENSG00000211955
IGHV3-33,ENSG00000282642
IGHV3-35,ENSG00000211957
IGHV3-35,ENSG00000282104
IGHV3-38,ENSG00000211958
IGHV3-38,ENSG00000282425
IGHV3-43,ENSG00000282151
IGHV3-43,ENSG00000232216
IGHV3-48,ENSG00000211964
IGHV3-48,ENSG00000282627
IGHV3-49,ENSG00000211965
IGHV3-49,ENSG00000275316
IGHV3-53,ENSG00000211967
IGHV3-53,ENSG00000282593
IGHV3-64,ENSG00000274236
IGHV3-64,ENSG00000223648
IGHV3-64D,ENSG00000282639
IGHV3-66,ENSG00000211972
IGHV3-66,ENSG00000282045
IGHV3-72,ENSG00000278042
IGHV3-72,ENSG00000225698
IGHV3-73,ENSG00000273539
IGHV3-73,ENSG00000211976
IGHV3-74,ENSG00000224650
IGHV3-74,ENSG00000282305
IGHV3OR16-8,ENSG00000271130
IGHV3OR16-9,ENSG00000270472
IGHV3OR16-10,ENSG00000233732
IGHV3OR16-12,ENSG00000270467
IGHV3OR16-13,ENSG00000271178
IGHV3OR16-17,ENSG00000259680
IGHV4-4,ENSG00000276775
IGHV4-4,ENSG00000282223
IGHV4-28,ENSG00000211952
IGHV4-28,ENSG00000282726
IGHV4-30-2,ENSG00000231475
IGHV4-31,ENSG00000282404
IGHV4-34,ENSG00000211956
IGHV4-34,ENSG00000276491
IGHV4-39,ENSG00000211959
IGHV4-39,ENSG00000282579
IGHV4-59,ENSG00000224373
IGHV4-59,ENSG00000282691
IGHV4-61,ENSG00000211970
IGHV4-61,ENSG00000282451
IGHV4OR15-8,ENSG00000259261
IGHV5-10-1,ENSG00000282651
IGHV5-51,ENSG00000277574
IGHV5-51,ENSG00000211966
IGHV6-1,ENSG00000211933
IGHV6-1,ENSG00000282745
IGHV7-4-1,ENSG00000282122
IGHV7-81,ENSG00000211979
IGHV8-51-1,ENSG00000282294
IGHV8-51-1,ENSG00000254167
IGIP,ENSG00000182700
IGKC,ENSG00000211592
IGKJ1,ENSG00000211597
IGKJ2,ENSG00000211596
IGKJ3,ENSG00000211595
IGKJ4,ENSG00000211594
IGKJ5,ENSG00000211593
IGKV1-5,ENSG00000282801
IGKV1-5,ENSG00000243466
IGKV1-6,ENSG00000239855
IGKV1-6,ENSG00000282163
IGKV1-8,ENSG00000283113
IGKV1-8,ENSG00000240671
IGKV1-9,ENSG00000282758
IGKV1-9,ENSG00000241755
IGKV1-12,ENSG00000243290
IGKV1-12,ENSG00000282694
IGKV1-13,ENSG00000253497
IGKV1-13,ENSG00000282603
IGKV1-16,ENSG00000240864
IGKV1-16,ENSG00000282282
IGKV1-17,ENSG00000240382
IGKV1-17,ENSG00000281978
IGKV1-27,ENSG00000244575
IGKV1-27,ENSG00000282666
IGKV1-33,ENSG00000282811
IGKV1-33,ENSG00000242076
IGKV1-37,ENSG00000239862
IGKV1-37,ENSG00000282394
IGKV1-39,ENSG00000242371
IGKV1-39,ENSG00000282120
IGKV1D-8,ENSG00000281078
IGKV1D-8,ENSG00000239819
IGKV1D-12,ENSG00000278857
IGKV1D-13,ENSG00000276566
IGKV1D-16,ENSG00000241244
IGKV1D-17,ENSG00000242766
IGKV1D-33,ENSG00000239975
IGKV1D-37,ENSG00000250036
IGKV1D-39,ENSG00000251546
IGKV1D-42,ENSG00000211633
IGKV1D-43,ENSG00000242580
IGKV1OR2-108,ENSG00000231292
IGKV2-24,ENSG00000241294
IGKV2-24,ENSG00000282671
IGKV2-28,ENSG00000244116
IGKV2-28,ENSG00000282025
IGKV2-29,ENSG00000253998
IGKV2-29,ENSG00000282635
IGKV2-30,ENSG00000243238
IGKV2-30,ENSG00000281933
IGKV2-40,ENSG00000273962
IGKV2-40,ENSG00000282182
IGKV2D-24,ENSG00000241566
IGKV2D-26,ENSG00000211623
IGKV2D-28,ENSG00000242534
IGKV2D-29,ENSG00000243264
IGKV2D-30,ENSG00000239571
IGKV2D-40,ENSG00000251039
IGKV3-7,ENSG00000243063
IGKV3-7,ENSG00000282310
IGKV3-11,ENSG00000282823
IGKV3-11,ENSG00000241351
IGKV3-15,ENSG00000244437
IGKV3-15,ENSG00000282447
IGKV3-20,ENSG00000239951
IGKV3-20,ENSG00000282402
IGKV3D-7,ENSG00000275777
IGKV3D-7,ENSG00000228325
IGKV3D-11,ENSG00000211632
IGKV3D-15,ENSG00000224041
IGKV3D-20,ENSG00000211625
IGKV3OR2-268,ENSG00000233999
IGKV4-1,ENSG00000211598
IGKV5-2,ENSG00000282172
IGKV5-2,ENSG00000211599
IGKV6-21,ENSG00000282210
IGKV6-21,ENSG00000211611
IGKV6D-21,ENSG00000225523
IGKV6D-41,ENSG00000211626
IGLC1,ENSG00000211675
IGLC2,ENSG00000211677
IGLC3,ENSG00000211679
IGLC6,ENSG00000222037
IGLC7,ENSG00000211685
IGLJ1,ENSG00000211674
IGLJ2,ENSG00000211676
IGLJ3,ENSG00000211678
IGLJ4,ENSG00000211680
IGLJ5,ENSG00000211681
IGLJ6,ENSG00000211682
IGLJ7,ENSG00000211684
IGLL1,ENSG00000128322
IGLL5,ENSG00000254709
IGLON5,ENSG00000142549
IGLV1-36,ENSG00000273737
IGLV1-36,ENSG00000211655
IGLV1-40,ENSG00000274575
IGLV1-40,ENSG00000211653
IGLV1-44,ENSG00000274854
IGLV1-44,ENSG00000211651
IGLV1-47,ENSG00000211648
IGLV1-50,ENSG00000211645
IGLV1-51,ENSG00000211644
IGLV2-8,ENSG00000278196
IGLV2-11,ENSG00000211668
IGLV2-14,ENSG00000211666
IGLV2-18,ENSG00000211664
IGLV2-23,ENSG00000211660
IGLV2-33,ENSG00000281345
IGLV2-33,ENSG00000211656
IGLV3-1,ENSG00000211673
IGLV3-9,ENSG00000211670
IGLV3-10,ENSG00000211669
IGLV3-12,ENSG00000211667
IGLV3-16,ENSG00000211665
IGLV3-19,ENSG00000211663
IGLV3-21,ENSG00000211662
IGLV3-22,ENSG00000211661
IGLV3-25,ENSG00000211659
IGLV3-27,ENSG00000211658
IGLV3-32,ENSG00000280866
IGLV3-32,ENSG00000211657
IGLV4-3,ENSG00000211672
IGLV4-60,ENSG00000211639
IGLV4-69,ENSG00000211637
IGLV5-37,ENSG00000281471
IGLV5-37,ENSG00000211654
IGLV5-45,ENSG00000281145
IGLV5-45,ENSG00000211650
IGLV5-48,ENSG00000211647
IGLV5-52,ENSG00000211643
IGLV6-57,ENSG00000211640
IGLV7-43,ENSG00000278293
IGLV7-43,ENSG00000211652
IGLV7-46,ENSG00000211649
IGLV8-61,ENSG00000211638
IGLV9-49,ENSG00000223350
IGLV10-54,ENSG00000211642
IGLV11-55,ENSG00000211641
IGSF1,ENSG00000147255
IGSF3,ENSG00000143061
IGSF5,ENSG00000183067
IGSF8,ENSG00000162729
IGSF9,ENSG00000085552
IGSF9B,ENSG00000080854
IGSF10,ENSG00000152580
IGSF11,ENSG00000144847
IGSF11-AS1,ENSG00000239877
IGSF21,ENSG00000117154
IGSF21-AS1,ENSG00000230035
IGSF22,ENSG00000179057
IGSF22-AS1,ENSG00000254966
IGSF23,ENSG00000216588
IHH,ENSG00000163501
IHO1,ENSG00000173421
IK,ENSG00000113141
IKBIP,ENSG00000166130
IKBKB,ENSG00000104365
IKBKB-DT,ENSG00000253408
IKBKE,ENSG00000263528
IKBKE-AS1,ENSG00000162888
IKBKG,ENSG00000269335
IKZF1,ENSG00000185811
IKZF2,ENSG00000030419
IKZF3,ENSG00000161405
IKZF4,ENSG00000123411
IKZF5,ENSG00000095574
IL1A,ENSG00000115008
IL1B,ENSG00000125538
IL1F10,ENSG00000136697
IL1R1,ENSG00000115594
IL1R1-AS1,ENSG00000226925
IL1R2,ENSG00000115590
IL1RAP,ENSG00000196083
IL1RAPL1,ENSG00000169306
IL1RAPL2,ENSG00000189108
IL1RL1,ENSG00000115602
IL1RL2,ENSG00000115598
IL1RN,ENSG00000136689
IL2,ENSG00000109471
IL2RA,ENSG00000134460
IL2RB,ENSG00000100385
IL2RG,ENSG00000147168
IL3,ENSG00000164399
IL4,ENSG00000113520
IL4I1,ENSG00000104951
IL4R,ENSG00000077238
IL5,ENSG00000113525
IL5RA,ENSG00000091181
IL6,ENSG00000136244
IL6-AS1,ENSG00000179428
IL6R,ENSG00000160712
IL6R-AS1,ENSG00000228013
IL6ST,ENSG00000134352
IL6ST-DT,ENSG00000227908
IL7,ENSG00000104432
IL7R,ENSG00000168685
IL9,ENSG00000145839
IL10,ENSG00000136634
IL10RA,ENSG00000110324
IL10RB,ENSG00000243646
IL10RB-DT,ENSG00000223799
IL11,ENSG00000095752
IL11RA,ENSG00000137070
IL12A,ENSG00000168811
IL12A-AS1,ENSG00000244040
IL12B,ENSG00000113302
IL12RB1,ENSG00000096996
IL12RB2,ENSG00000081985
IL13,ENSG00000169194
IL13RA1,ENSG00000131724
IL13RA2,ENSG00000123496
IL15,ENSG00000164136
IL15RA,ENSG00000134470
IL16,ENSG00000172349
IL17A,ENSG00000112115
IL17B,ENSG00000127743
IL17C,ENSG00000124391
IL17D,ENSG00000172458
IL17F,ENSG00000112116
IL17RA,ENSG00000177663
IL17RB,ENSG00000056736
IL17RC,ENSG00000163702
IL17RD,ENSG00000144730
IL17RE,ENSG00000163701
IL17REL,ENSG00000188263
IL18,ENSG00000150782
IL18BP,ENSG00000137496
IL18R1,ENSG00000115604
IL18RAP,ENSG00000115607
IL19,ENSG00000142224
IL20,ENSG00000162891
IL20RA,ENSG00000016402
IL20RB,ENSG00000174564
IL20RB-AS1,ENSG00000249407
IL21,ENSG00000138684
IL21-AS1,ENSG00000227145
IL21R,ENSG00000103522
IL21R-AS1,ENSG00000259954
IL22,ENSG00000127318
IL22RA1,ENSG00000142677
IL22RA2,ENSG00000164485
IL23A,ENSG00000110944
IL23R,ENSG00000162594
IL24,ENSG00000162892
IL25,ENSG00000166090
IL26,ENSG00000111536
IL27,ENSG00000197272
IL31,ENSG00000204671
IL31RA,ENSG00000164509
IL32,ENSG00000008517
IL33,ENSG00000137033
IL34,ENSG00000157368
IL36A,ENSG00000136694
IL36B,ENSG00000136696
IL36G,ENSG00000136688
IL36RN,ENSG00000136695
IL37,ENSG00000125571
ILDR1,ENSG00000145103
ILDR2,ENSG00000143195
ILF2,ENSG00000143621
ILF3,ENSG00000129351
ILF3-DT,ENSG00000267100
ILK,ENSG00000166333
ILKAP,ENSG00000132323
ILRUN,ENSG00000196821
ILRUN-AS1,ENSG00000272288
ILVBL-AS1,ENSG00000268564
IMMP1L,ENSG00000148950
IMMP2L,ENSG00000184903
IMMT,ENSG00000132305
IMP3,ENSG00000177971
IMP4,ENSG00000136718
IMPA1,ENSG00000133731
IMPA2,ENSG00000141401
IMPACT,ENSG00000154059
IMPDH1,ENSG00000106348
IMPDH2,ENSG00000178035
IMPG1,ENSG00000112706
IMPG2,ENSG00000081148
INA,ENSG00000148798
INAFM1,ENSG00000257704
INAFM2,ENSG00000259330
INAVA,ENSG00000163362
INCA1,ENSG00000196388
INCENP,ENSG00000149503
INE1,ENSG00000224975
INE2,ENSG00000281371
INF2,ENSG00000203485
ING1,ENSG00000153487
ING2,ENSG00000168556
ING2-DT,ENSG00000232648
ING3,ENSG00000071243
ING4,ENSG00000111653
ING5,ENSG00000168395
INHA,ENSG00000123999
INHBA,ENSG00000122641
INHBA-AS1,ENSG00000224116
INHBB,ENSG00000163083
INHBC,ENSG00000175189
INHBE,ENSG00000139269
INIP,ENSG00000148153
INKA1,ENSG00000185614
INKA2,ENSG00000197852
INKA2-AS1,ENSG00000227811
INMT,ENSG00000241644
INMT-MINDY4,ENSG00000254959
INO80,ENSG00000128908
INO80-AS1,ENSG00000259521
INO80B,ENSG00000115274
INO80B-WBP1,ENSG00000274049
INO80C,ENSG00000153391
INO80D-AS1,ENSG00000283192
INO80D-AS1,ENSG00000227946
INO80E,ENSG00000169592
INPP1,ENSG00000151689
INPP4A,ENSG00000040933
INPP4B,ENSG00000109452
INPP5A,ENSG00000068383
INPP5B,ENSG00000204084
INPP5B-AS1,ENSG00000230955
INPP5E,ENSG00000148384
INPP5F,ENSG00000198825
INPP5J,ENSG00000185133
INPP5K,ENSG00000132376
INPPL1,ENSG00000165458
INS,ENSG00000254647
INS-IGF2,ENSG00000129965
INSC,ENSG00000188487
INSIG1,ENSG00000186480
INSIG1-DT,ENSG00000273117
INSIG2,ENSG00000125629
INSL3,ENSG00000248099
INSL4,ENSG00000120211
INSL5,ENSG00000172410
INSL6,ENSG00000120210
INSM1,ENSG00000173404
INSM2,ENSG00000168348
INSR,ENSG00000171105
INSRR,ENSG00000027644
INSYN1,ENSG00000205363
INSYN1-AS1,ENSG00000260469
INSYN2A,ENSG00000188916
INSYN2B,ENSG00000204767
INTS1,ENSG00000164880
INTS2,ENSG00000108506
INTS4,ENSG00000149262
INTS5,ENSG00000185085
INTS6,ENSG00000102786
INTS6-AS1,ENSG00000236778
INTS6L,ENSG00000165359
INTS6L-AS1,ENSG00000225235
INTS7,ENSG00000143493
INTS8,ENSG00000164941
INTS9,ENSG00000104299
INTS9-AS1,ENSG00000254034
INTS10,ENSG00000104613
INTS11,ENSG00000127054
INTS12,ENSG00000138785
INTS13,ENSG00000064102
INTS14,ENSG00000138614
INTS15,ENSG00000146576
INTU,ENSG00000164066
INVS,ENSG00000119509
IP6K1,ENSG00000176095
IP6K2,ENSG00000068745
IP6K3,ENSG00000161896
IPCEF1,ENSG00000074706
IPMK,ENSG00000151151
IPO5,ENSG00000065150
IPO7,ENSG00000205339
IPO8,ENSG00000133704
IPO9,ENSG00000198700
IPO9-AS1,ENSG00000231871
IPO11,ENSG00000086200
IPO13,ENSG00000117408
IPP,ENSG00000197429
IPPK,ENSG00000127080
IQCA1-AS1,ENSG00000232893
IQCB1,ENSG00000173226
IQCC,ENSG00000160051
IQCE,ENSG00000106012
IQCF1,ENSG00000173389
IQCF2,ENSG00000184345
IQCF3,ENSG00000229972
IQCF5,ENSG00000214681
IQCF5-AS1,ENSG00000235455
IQCF6,ENSG00000214686
IQCH,ENSG00000103599
IQCH-AS1,ENSG00000259673
IQCJ,ENSG00000214216
IQCJ-SCHIP1,ENSG00000283154
IQCJ-SCHIP1-AS1,ENSG00000241211
IQCK,ENSG00000174628
IQCM,ENSG00000234828
IQCN,ENSG00000130518
IQGAP1,ENSG00000140575
IQGAP2,ENSG00000145703
IQSEC1,ENSG00000144711
IQSEC2,ENSG00000124313
IQSEC3-AS1,ENSG00000256540
IQSEC3-AS1,ENSG00000262193
IQSEC3-AS2,ENSG00000256948
IQSEC3-AS2,ENSG00000262226
IQUB,ENSG00000164675
IRAG1,ENSG00000072952
IRAG1-AS1,ENSG00000177112
IRAG2,ENSG00000118308
IRAIN,ENSG00000259424
IRAK1,ENSG00000184216
IRAK1BP1,ENSG00000146243
IRAK2,ENSG00000134070
IRAK3,ENSG00000090376
IRAK4,ENSG00000198001
IREB2,ENSG00000136381
IRF1,ENSG00000125347
IRF2,ENSG00000168310
IRF2-DT,ENSG00000271646
IRF2BP1,ENSG00000170604
IRF2BP2,ENSG00000168264
IRF2BPL,ENSG00000119669
IRF3,ENSG00000126456
IRF4,ENSG00000137265
IRF5,ENSG00000128604
IRF6,ENSG00000117595
IRF8,ENSG00000140968
IRGC,ENSG00000124449
IRGM,ENSG00000237693
IRGQ,ENSG00000167378
IRS1,ENSG00000169047
IRS2,ENSG00000185950
IRS4,ENSG00000133124
IRS4-AS1,ENSG00000237863
IRX1,ENSG00000170549
IRX2,ENSG00000170561
IRX2-DT,ENSG00000186493
IRX3,ENSG00000177508
IRX4,ENSG00000113430
IRX4-AS1,ENSG00000249116
IRX5,ENSG00000176842
IRX6,ENSG00000159387
ISCA1,ENSG00000135070
ISCA2,ENSG00000165898
ISCU,ENSG00000136003
ISG15,ENSG00000187608
ISG20,ENSG00000172183
ISG20L2,ENSG00000143319
ISL1,ENSG00000016082
ISL1-DT,ENSG00000259663
ISL2,ENSG00000159556
ISLR2,ENSG00000167178
ISM1,ENSG00000101230
ISM1-AS1,ENSG00000226263
ISM2,ENSG00000100593
ISOC1,ENSG00000066583
ISOC2,ENSG00000063241
IST1,ENSG00000182149
ISX,ENSG00000175329
ISY1,ENSG00000240682
ISY1-RAB43,ENSG00000261796
ISYNA1,ENSG00000105655
ITCH-AS1,ENSG00000236388
ITCH-IT1,ENSG00000231795
ITFG1,ENSG00000129636
ITFG1-AS1,ENSG00000260281
ITFG2,ENSG00000111203
ITGA1,ENSG00000213949
ITGA2,ENSG00000164171
ITGA2-AS1,ENSG00000249899
ITGA2B,ENSG00000005961
ITGA3,ENSG00000005884
ITGA4,ENSG00000115232
ITGA5,ENSG00000161638
ITGA6,ENSG00000091409
ITGA6-AS1,ENSG00000232788
ITGA7,ENSG00000135424
ITGA8,ENSG00000077943
ITGA10,ENSG00000143127
ITGA11,ENSG00000137809
ITGAD,ENSG00000156886
ITGAE,ENSG00000083457
